Name,Symbol,Price,Day,Screen,Probability Up,Rating,Test Acc,Baseline,Model,Risk,Reward Risk,To Support,To Resistance,Buy Score
Liberty Shoes Limited,LIBERTSHOE.NS,228.67999267578125,-0.0031821235982513185,SELL,0.427226186580127,Sell,0.6459016393442623,0.6754098360655738,Global,6.8,3.347083998554299,0.05212784105867274,0.1581686836898566,39.71838791627256
Hindware Home Innovation Limited,HINDWAREAP.NS,178.39999389648438,-0.01799969342995189,SELL,0.4263289939998747,Sell,0.5889967637540453,0.6213592233009708,Global,7.1,8.814059762263637,0.046334275052694274,0.4324271687880432,39.70804573770833
Mask Investments Limited,MASKINVEST.NS,145.36000061035156,-0.02193510034948809,SELL,0.4488195105769104,Sell,0.6193548387096774,0.6548387096774193,Global,9.1,3.025034093383753,0.025919749617466792,0.09117018829845303,39.69699430753551
Orient Green Power Company Limited,GREENPOWER.NS,9.3100004196167,-0.005341799027191008,SELL,0.4255412834982753,Sell,0.6549520766773163,0.6549520766773163,Global,6.8,2.788728453298974,0.03444449106852221,0.10633724237349962,39.69276473123511
Coforge Limited,COFORGE.NS,1846.5,0.0073100346912498,HOLD,0.4704889179239931,Neutral,0.5326797385620915,0.5294117647058824,Global,7.4,2.0,0.08424587283372409,0.0016069197752923703,39.68072984190689
Chemfab Alkalis Limited,CHEMFAB.NS,379.3500061035156,-0.013394002331558852,SELL,0.43838121078172176,Sell,0.6372549019607843,0.6372549019607843,Global,8.8,5.606176819882031,0.024523117574064557,0.010346327463875538,39.67982672103125
Tata Teleservices (Maharashtra) Limited,TTML.NS,35.599998474121094,-0.008632731122480197,SELL,0.4150839945835041,Sell,0.7019230769230769,0.7083333333333333,Global,7.2,2.8317866288739917,0.14029465909991345,0.13764049819948432,39.66941306275508
HP Adhesives Limited,HPAL.NS,37.90999984741211,0.03550940222309018,HOLD,0.45898398380332317,Neutral,0.6244131455399061,0.6431924882629108,Global,8.3,2.962799577952662,0.044352634826169135,0.006726435288656685,39.666215712586116
Solara Active Pharma Sciences Limited,SOLARA.NS,749.1500244140625,0.05924358347693537,HOLD,0.5345413049621697,Neutral,0.6360655737704918,0.6131147540983606,Global,9.1,2.0,0.301737661883688,,39.66477016614129
Asian Granito India Limited,ASIANTILES.NS,50.34000015258789,-0.000992245240447831,SELL,0.4242684232730905,Sell,0.6058631921824105,0.6123778501628665,Global,7.5,5.143940260410916,0.17616824883021143,0.25049663432913816,39.661707032081516
Crisil Limited,CRISIL.NS,4697.89990234375,-0.005040619265148982,SELL,0.42971360202606673,Sell,0.5548387096774193,0.5838709677419355,Global,5.2,2.000000000000005,0.0879432699691225,0.024605235782760193,39.64738200222969
CCL Products (India) Limited,CCL.NS,1081.0,-0.014405587276374199,SELL,0.44131633244702545,Sell,0.5765472312703583,0.5732899022801303,Global,5.0,2.1668459782449165,0.03882295528383528,0.09140883336144623,39.6361697597568
Nath Bio-Genes (India) Limited,NATHBIOGEN.NS,147.77999877929688,-0.018138301954526148,HOLD,0.45305401685584906,Neutral,0.6103896103896104,0.5941558441558441,Global,5.4,2.0,0.06975089938642798,0.05440147245724192,39.61315828058525
The Byke Hospitality Ltd,BYKE.NS,31.049999237060547,-0.01802661565605035,SELL,0.42624371292152524,Sell,0.6440129449838188,0.6828478964401294,Global,8.2,4.335671080676986,0.02814564412740639,0.1397745655145708,39.60126233652078
Tribhovandas Bhimji Zaveri Limited,TBZ.NS,526.2999877929688,0.049975037990960036,BUY,0.6445639836584882,Neutral,0.5544554455445545,0.5511551155115512,Global,9.6,2.0,1.2791901376368293,,39.58661502450858
Shriram Finance Limited,SHRIRAMFIN.NS,1028.5999755859375,-0.00905590020622593,HOLD,0.4568115743633763,Neutral,0.5,0.542483660130719,Global,5.2,2.173713907064142,0.03595523244441701,0.027340526957962297,39.58621972722239
Synergy Green Industries Limited,SGIL.NS,592.2000122070312,-0.016279049489981268,SELL,0.43702353106728237,Sell,0.5584415584415584,0.5541125541125541,Global,6.0,2.0,0.10269067250276653,0.04832825823580378,39.58604079386553
Alkyl Amines Chemicals Limited,ALKYLAMINE.NS,1867.5,-0.027495728524480567,HOLD,0.4680404963440942,Neutral,0.6032786885245902,0.6229508196721312,Global,7.3,2.546137481317761,0.03633266380600775,0.008230947205442929,39.5538999196607
GVP Infotech Limited,GVPTECH.NS,7.820000171661377,-0.02857143026384079,SELL,0.41028247123438444,Sell,0.6346153846153846,0.6153846153846154,Global,9.8,5.015196011603165,0.053908368093605,0.008951367428083667,39.54535492905781
Sadbhav Infrastructure Project Limited,SADBHIN.NS,2.5199999809265137,-0.003952565445193956,HOLD,0.46424687299209016,Neutral,0.6114649681528662,0.6019108280254777,Global,8.6,2.4176709330663804,0.161290272961796,0.17063494841738325,39.53486275766271
NCL Industries Limited,NCLIND.NS,175.0500030517578,-0.006018951535518013,SELL,0.4483933711372899,Sell,0.6221498371335505,0.6123778501628665,Global,5.5,2.0,0.0444717805316579,0.03932503249458574,39.527281759661165
EPL Limited,EPL.NS,239.3000030517578,-0.02426094576245541,SELL,0.4183846354253618,Sell,0.6245954692556634,0.5889967637540453,Global,7.4,2.0,0.07698194550024362,0.0003969963204830673,39.511928900821026
Aurum PropTech Limited,AURUM.NS,224.02000427246094,0.01651692217533074,SELL,0.4447319882257457,Sell,0.5889967637540453,0.5954692556634305,Global,5.8,1.9999999999999976,0.09091793335294018,0.06860992243573927,39.50906141069907
Plastiblends India Limited,PLASTIBLEN.NS,192.77999877929688,-0.007056374763101725,HOLD,0.4511131462439905,Neutral,0.6123778501628665,0.5895765472312704,Global,6.6,2.0,0.0706057449318962,0.06852283551079252,39.49388550853967
Thyrocare Technologies Limited,THYROCARE.NS,549.7000122070312,-0.014344629415267485,HOLD,0.4663377190859969,Neutral,0.5342019543973942,0.5472312703583062,Global,6.7,2.0,0.08743820416821224,0.045843208381702416,39.49373982925348
Nagreeka Capital & Infrastructure Limited,NAGREEKCAP.NS,24.899999618530273,0.08876251442083105,HOLD,0.4874890870465001,Neutral,0.6246056782334385,0.61198738170347,Global,9.4,2.757327204702018,0.07188980237634457,0.19779117534884372,39.48125653480339
Uma Exports Limited,UMAEXPORTS.NS,21.68000030517578,-0.019891524293127794,SELL,0.4402325972751396,Sell,0.6212121212121212,0.6262626262626263,Global,8.3,6.297337911584671,0.037320607697712394,0.2569188014953332,39.47925095309522
RKEC Projects Limited,RKEC.NS,19.329999923706055,0.008346366550617157,HOLD,0.48286170822498736,Neutral,0.6310679611650486,0.6569579288025891,Global,9.3,3.8508738305485988,,0.4847387933893448,39.4764187445827
Camlin Fine Sciences Limited,CAMLINFINE.NS,101.68000030517578,-0.018248521726537126,SELL,0.38934653879370007,Sell,0.6181229773462783,0.627831715210356,Global,8.2,6.821083254522326,0.005239730808716647,0.3158930237035713,39.47434712903125
INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE.NS,33.58000183105469,0.08392518809671601,HOLD,0.48102697415970264,Neutral,0.5616883116883117,0.5681818181818181,Global,8.8,3.1721392484036435,0.05580888252939431,0.07564017160002345,39.46568251828056
Sarthak Metals Limited,SMLT.NS,62.290000915527344,0.01383467297879859,HOLD,0.4507031023029923,Neutral,0.6376146788990825,0.6376146788990826,Global,8.1,2.4159544732805776,0.001446947773053875,0.17017175017377117,39.45569420518738
Heritage Foods Limited,HERITGFOOD.NS,417.3999938964844,0.048612000243496656,BUY,0.5517080069796356,Neutral,0.6019736842105263,0.5921052631578947,Global,8.2,1.9563416994473304,0.23801303808614716,0.11293926073795002,39.45016466623926
Multi Commodity Exchange of India Limited,MCX.NS,3276.0,-0.0072727272727273196,SELL,0.446644050078953,Sell,0.5372168284789643,0.5210355987055016,Global,6.2,2.0,0.21316106895496967,0.05967458316055385,39.4493445453309
Akg Exim Limited,AKG.NS,10.609999656677246,-0.011183587202098999,SELL,0.43679433224209036,Sell,0.5504885993485342,0.5830618892508144,Global,8.6,5.927689887176828,0.03009703497105143,0.026390263497255928,39.449105655942326
Ddev Plastiks Industries Limited,DDEVPLSTIK.NS,256.79998779296875,0.0031249523162841797,HOLD,0.47386542058718745,Neutral,0.5217391304347826,0.5797101449275363,Global,6.6,2.0,0.10594311441877391,0.024143350863512048,39.44831093012949
Vaswani Industries Limited,VASWANI.NS,45.880001068115234,-0.011419926331381558,SELL,0.4141394949803872,Sell,0.5551948051948052,0.5746753246753247,Global,7.7,5.191884024520299,0.031011259957645754,0.1813426220821579,39.4477969188626
Pavna Industries Limited,PAVNAIND.NS,14.880000114440918,-0.013262586888394656,HOLD,0.4944847105327754,Neutral,0.6341463414634146,0.6341463414634146,Global,9.4,4.830168600121966,0.05457125985111455,0.2728494884671744,39.43139103780518
Petronet LNG Limited,PETRONET.NS,287.20001220703125,-0.005195704664273881,SELL,0.42815474786240326,Sell,0.5960912052117264,0.5798045602605864,Global,4.8,2.0,0.06660917451968862,0.027995907826481314,39.41704387526187
EID Parry India Limited,EIDPARRY.NS,721.0499877929688,-0.017576162135717333,SELL,0.43559801718202595,Sell,0.5960912052117264,0.6091205211726385,Global,6.5,2.5701406475736204,0.03272697677805536,0.09389087213530267,39.41288815285554
Allied Blenders and Distillers Limited,ABDL.NS,632.5,0.03442634291066371,HOLD,0.463225336187699,Neutral,0.5876288659793815,0.5876288659793815,Global,6.8,2.000000000000004,0.08117505523340718,0.018023754014327986,39.39268181904943
V2 Retail Limited,V2RETAIL.NS,218.0,-0.0005959972488991383,HOLD,0.4511880162091893,Neutral,0.5705128205128205,0.5705128205128205,Global,4.9,1.8824996488132069,0.01690488725545891,0.04055044191692958,39.38653215917929
AvenuesAI Limited,CCAVENUE.NS,16.290000915527344,0.06054695830971646,HOLD,0.48651154166063687,Neutral,0.5915032679738562,0.5915032679738562,Global,6.6,2.2817644443497107,0.042226538467944996,0.04358496283421931,39.38250669736757
Emami Limited,EMAMILTD.NS,363.79998779296875,-0.019010430617544594,SELL,0.4248504031926321,Sell,0.603225806451613,0.6129032258064516,Global,6.6,2.8642595433474343,,0.1366135620524389,39.36141075304955
Uniinfo Telecom Services Limited,UNIINFO.NS,10.9399995803833,-0.029281354390100378,HOLD,0.4545899584690331,Neutral,0.6258064516129033,0.6193548387096774,Global,8.1,2.641910452703228,0.04489009564159918,0.1261426112771904,39.36044002569088
Apollo Sindoori Hotels Limited,APOLSINHOT.NS,1226.699951171875,-0.0017902784591744547,HOLD,0.45539674331595603,Neutral,0.6038961038961039,0.6363636363636364,Global,6.1,2.0,0.00821895323523969,0.027472140363251407,39.35341567315482
SRG Housing Finance Limited,SRGHFL.NS,156.0,-0.19999999999999996,HOLD,0.4990016268051614,Neutral,0.5074626865671642,0.5223880597014925,Global,10.0,6.226906297479618,,0.8525641025641026,39.350081340258065
Anant Raj Limited,ANANTRAJ.NS,598.3499755859375,-0.017245627693250887,SELL,0.44590820953927773,Sell,0.6038961038961039,0.5876623376623377,Global,7.2,2.0,0.17228982368309254,0.015128325948704502,39.31849065824601
Elin Electronics Limited,ELIN.NS,90.95999908447266,-0.017922733889906284,HOLD,0.45835235454969236,Neutral,0.592814371257485,0.6586826347305389,Global,8.5,4.361800866670906,,0.2917766181030872,39.31761772748462
The Federal Bank  Limited,FEDERALBNK.NS,344.5,-0.00433526011560692,SELL,0.43463407466909115,Sell,0.5409836065573771,0.5245901639344263,Global,4.3,1.8177630867026877,0.24748078250154348,0.05718436054290632,39.31221943436209
Lasa Supergenerics Limited,LASA.NS,6.519999980926514,0.0,SELL,0.3388943379201786,Sell,0.6270627062706271,0.6138613861386139,Global,8.2,2.972531030610005,0.01557630894769324,0.21932512768741064,39.31200994159528
Sindhu Trade Links Limited,SINDHUTRAD.NS,23.989999771118164,0.007559861789717903,SELL,0.4472743666485514,Sell,0.6083916083916084,0.6293706293706294,Global,8.6,3.3764076249054957,0.038977895737666524,0.04210088530712652,39.307042818769254
Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,1909.0,-0.004017296065128573,HOLD,0.460339075992279,Neutral,0.5566343042071198,0.5598705501618123,Global,5.0,2.0,0.15941839792719525,0.04185438680673781,39.30106852846476
Weizmann Limited,WEIZMANIND.NS,71.70999908447266,0.0019561183491043632,HOLD,0.4558300701206955,Neutral,0.6437908496732027,0.6568627450980392,Global,6.6,2.1292506459641305,0.10667686806756249,0.12257706076906971,39.30003467312602
Dam Capital Advisors Limited,DAMCAPITAL.NS,142.42999267578125,-0.002451366483457229,SELL,0.4326381209623093,Sell,0.6081081081081081,0.6351351351351351,Global,6.8,2.581880290406627,0.027896564637815313,0.0826299014730052,39.29761210938575
TruCap Finance Limited,TRU.NS,4.28000020980835,0.0,SELL,0.4250433967003117,Sell,0.6494845360824743,0.6391752577319587,Global,9.2,7.361111848285141,,0.6191587590246719,39.29615608931114
Everest Industries Limited,EVERESTIND.NS,408.0,-0.017932391354266386,HOLD,0.4578745580423765,Neutral,0.6405228758169934,0.6241830065359477,Global,8.0,1.8819500433905527,0.021949356816902466,0.04962803967986029,39.290860388122546
IL&FS Transportation Networks Limited,IL&FSTRANS.NS,2.009999990463257,-0.00985220749181659,HOLD,0.46753802988396725,Neutral,0.615625,0.60625,Global,8.4,2.0,0.007518789804026538,0.11442787072873406,39.29007559222971
Bank of India,BANKINDIA.NS,140.0,-0.007092198581560294,SELL,0.44620435148102616,Sell,0.5357142857142857,0.5292207792207793,Global,4.4,1.9776517156304205,0.05306346146960972,0.06332523269094636,39.286411547656385
AXISCADES Technologies Limited,AXISCADES.NS,1831.800048828125,-0.020270579950539824,SELL,0.42940017266627456,Sell,0.5627009646302251,0.540192926045016,Global,7.9,1.7989554638712653,0.12726156850961545,0.10819955556758032,39.272904007555134
Radiant Cash Management Services Limited,RADIANTCMS.NS,35.9900016784668,-0.04103376368025902,HOLD,0.4528294960019778,Neutral,0.6419753086419753,0.6419753086419753,Global,9.1,4.76030515189096,0.034324700525428575,0.04707825759997086,39.26712226069175
Sunteck Realty Limited,SUNTECK.NS,288.0,-0.006211138263589766,HOLD,0.4541964471149757,Neutral,0.5941558441558441,0.5974025974025974,Global,6.2,2.6678573836538475,0.0602853198343305,0.11111111111111116,39.262234336763754
Mallcom (India) Limited,MALLCOM.NS,952.1500244140625,-0.024736211902962157,HOLD,0.45710858486589295,Neutral,0.5741626794258373,0.6124401913875598,Global,7.8,2.404397972611811,0.012925557887300432,0.1656776725884943,39.24573357075131
Redington Limited,REDINGTON.NS,393.70001220703125,0.004336765834263456,HOLD,0.46360215478541233,Neutral,0.5610561056105611,0.5445544554455446,Global,6.9,2.0,0.2200185847977263,,39.238296069926285
Salasar Techno Engineering Limited,SALASAR.NS,5.050000190734863,0.003976139183357041,HOLD,0.46997332157753463,Neutral,0.6612903225806451,0.6741935483870968,Global,9.0,4.171321444816425,,0.3168316523171735,39.231999412210065
ICICI Bank Limited,ICICIBANK.NS,1379.300048828125,-0.003755833276904985,SELL,0.4436300170432672,Sell,0.5700325732899023,0.5895765472312704,Global,3.7,2.0,0.04490721034229983,0.004041742293365624,39.21346007649087
Siyaram Silk Mills Limited,SIYSIL.NS,535.1500244140625,-0.021663575111403155,SELL,0.4406711138497496,Sell,0.6058631921824105,0.6254071661237786,Global,7.6,2.3547368575155003,0.0020177145360911197,0.11378304038701015,39.21064824737364
Torrent Pharmaceuticals Limited,TORNTPHARM.NS,4965.5,0.007200811359026282,HOLD,0.4581888987047998,Neutral,0.4755700325732899,0.50814332247557,Global,3.8,1.7319099423103546,0.0314707104279186,0.02422712812153871,39.20726797367489
Oracle Financial Services Software Limited,OFSS.NS,11763.0,0.0032409381663112136,HOLD,0.45913186358689667,Neutral,0.5631067961165048,0.5566343042071198,Global,5.7,1.9999999999999962,0.18375767334205495,0.017895094788744403,39.19531928976275
ANDHRA PAPER LIMITED,ANDHRAPAP.NS,73.36000061035156,0.010746745103596078,SELL,0.44934090408173727,Sell,0.6372549019607843,0.6176470588235294,Global,8.7,2.0,0.1435986813746879,0.07630802022904715,39.19437888049327
Mishra Dhatu Nigam Limited,MIDHANI.NS,447.3999938964844,-0.034423248077972146,SELL,0.414555406162582,Sell,0.5863192182410424,0.5602605863192183,Global,8.3,1.9999999999999978,0.15726846050977294,0.01855163872371035,39.19104113995859
Tanla Platforms Limited,TANLA.NS,502.79998779296875,-0.0020839898736274565,SELL,0.44242270789523325,Sell,0.6136363636363636,0.6038961038961039,Global,7.6,2.0,0.007615205997933305,0.03510673818597798,39.185059879981594
Centrum Capital Limited,CENTRUM.NS,22.34000015258789,0.019625755735756867,SELL,0.4236360594071576,Sell,0.5844155844155844,0.6331168831168832,Global,7.5,3.4154860825637137,0.04441331416770411,0.16159358038022997,39.184137741113396
Somany Ceramics Limited,SOMANYCERA.NS,565.2000122070312,0.009826692656861313,SELL,0.43537571273729575,Sell,0.5868852459016394,0.5704918032786885,Global,6.5,2.0,0.19182576985016753,,39.17903986376414
Mahindra & Mahindra Limited,M&M.NS,3107.0,-0.005378080723965506,SELL,0.44735583560191144,Sell,0.5359477124183006,0.5620915032679739,Global,4.4,2.0,0.03542914561384691,0.0354361434361925,39.17727252572372
Balkrishna Industries Limited,BALKRISIND.NS,2164.60009765625,-0.01295025186673504,SELL,0.42928608904966686,Sell,0.5993485342019544,0.6156351791530945,Global,5.6,1.9999999999999956,0.0020983065670474588,0.05288337940967014,39.17359812662143
Indo Us Biotech Limited,INDOUS.NS,78.23999786376953,-0.01634401605223057,SELL,0.4433434038626709,Sell,0.6585365853658537,0.7195121951219512,Global,8.3,3.477404724541536,0.04347818566127715,0.1615541888390264,39.17297293520442
A2Z Infra Engineering Limited,A2ZINFRA.NS,15.329999923706055,0.027479882393804278,SELL,0.4409854083729348,Sell,0.6242038216560509,0.60828025477707,Global,8.1,2.0,0.018604633184228447,0.10176121811520855,39.16814798290817
Arihant Superstructures Limited,ARIHANTSUP.NS,218.4499969482422,-0.004329977095124282,SELL,0.43555272542948015,Sell,0.6237623762376238,0.636963696369637,Global,8.7,3.2346795479291353,0.15836280565054217,0.23320231091683374,39.16008543529108
Indian Bank,INDIANB.NS,853.5,-0.003502626970227629,HOLD,0.46610519888559354,Neutral,0.5475409836065573,0.5737704918032787,Global,4.5,2.0,0.04643677629574938,0.0012827253525857785,39.15583505543181
Maan Aluminium Limited,MAANALU.NS,110.4000015258789,-0.0035201677626647276,HOLD,0.4568224964727765,Neutral,0.5855263157894737,0.5986842105263157,Global,7.1,2.970504467442611,0.07174060029505847,0.19710146590106437,39.150273272831775
Jaiprakash Power Ventures Limited,JPPOWER.NS,16.020000457763672,-0.012938945803797619,HOLD,0.45043963568547024,Neutral,0.6464968152866242,0.6464968152866242,Global,5.8,2.0,0.11250006126033107,0.00998750579526786,39.146979946463574
Axis Bank Limited,AXISBANK.NS,1246.0,0.0,SELL,0.4486757136369755,Sell,0.5570032573289903,0.5732899022801303,Global,4.2,1.8361651105641044,0.02724111688625297,0.040148854410274604,39.14102591209776
NIIT Learning Systems Limited,NIITMTS.NS,229.83999633789062,0.0231481346259379,SELL,0.4491979350430346,Sell,0.5777777777777777,0.6148148148148148,Global,7.2,2.601860096466118,0.035616094107358665,0.041731579756674186,39.13318360622988
Tata Communications Limited,TATACOMM.NS,1761.5999755859375,-0.001586969388676418,SELL,0.4348703815837706,Sell,0.5516129032258065,0.5967741935483871,Global,5.7,2.5498393766709557,0.048571414039248584,0.09590433745124916,39.13303261960395
Prince Pipes And Fittings Limited,PRINCEPIPE.NS,266.6499938964844,-0.04733833615194816,HOLD,0.49070711861002264,Neutral,0.6254071661237784,0.6123778501628665,Global,6.9,2.0,0.06396197528143155,0.014438662881395503,39.12887010795509
Ashoka Buildcon Limited,ASHOKA.NS,113.86000061035156,0.002906736850197822,SELL,0.39453485860200477,Sell,0.6286644951140065,0.6351791530944626,Global,7.5,7.89946251539505,0.025765771264428583,0.23692841355097327,39.12764341860143
KEC International Limited,KEC.NS,406.3999938964844,-0.017051682434143123,SELL,0.4198194789546843,Sell,0.6038961038961039,0.6363636363636364,Global,7.2,8.110558843049482,,0.34019702109422734,39.12430728106755
Euro Panel Products Limited,EUROBOND.NS,150.4600067138672,0.003066711425781188,SELL,0.43587659865148076,Sell,0.5446009389671361,0.5915492957746479,Global,8.0,3.7343643780298224,0.19129060236212814,0.289113322009418,39.121778528376865
Zen Technologies Limited,ZENTEC.NS,1722.5999755859375,-0.015600919165234095,SELL,0.4405347207582893,Sell,0.5882352941176471,0.5980392156862745,Global,6.1,2.0,0.0015706324005491101,0.0588900932046974,39.10893860787328
Wonderla Holidays Limited,WONDERLA.NS,520.9500122070312,0.0036605807894178888,SELL,0.4364118612208378,Sell,0.6266233766233766,0.6233766233766234,Global,6.2,2.0,0.007906745699237883,0.02675652268113704,39.105942111954036
Robust Hotels Limited,RHL.NS,166.85000610351562,0.0015607765852736488,SELL,0.4452494663727127,Sell,0.6066666666666667,0.5933333333333333,Global,6.5,1.5676878046217986,0.007548308900536149,0.07485759531004188,39.10247697882624
Redtape Limited,REDTAPE.NS,116.0999984741211,0.009038770533588147,HOLD,0.450005294910319,Neutral,0.5882352941176471,0.6102941176470589,Global,6.2,1.9667355459158053,0.08926177497048271,0.09365408592380464,39.089491438562966
DLF Limited,DLF.NS,644.5,-0.017305749803218973,HOLD,0.47158986823000987,Neutral,0.5584415584415584,0.5584415584415585,Global,5.8,2.0873808467091806,0.034874208822512465,0.0367891780052958,39.08821283006714
Dynamatic Technologies Limited,DYNAMATECH.NS,12097.0,0.04799445551416448,HOLD,0.5243478202040895,Neutral,0.5298013245033113,0.5629139072847682,Global,6.1,1.9999999999999971,0.22436701914600699,0.013991637397858803,39.086380435824246
63 moons technologies limited,63MOONS.NS,908.9000244140625,0.025441472837202772,HOLD,0.456041016749339,Neutral,0.6461038961038961,0.6168831168831168,Global,8.9,2.0,0.229738945253668,0.03163164179529443,39.081743951718394
Metropolis Healthcare Limited,METROPOLIS.NS,585.5,-0.017040248464770924,SELL,0.4155399751263475,Sell,0.5307443365695793,0.5631067961165048,Global,5.1,2.0,0.08763297248902524,0.02274554852007582,39.081342914979956
Varun Beverages Limited,VBL.NS,416.5,0.014616321559074219,HOLD,0.45303147774733715,Neutral,0.5798045602605864,0.5830618892508144,Global,5.6,1.842607636951494,0.09680345174963145,0.07539014140812572,39.06978282325355
Moksh Ornaments Limited,MOKSH.NS,10.3100004196167,0.012770148383475233,SELL,0.4486536231875348,Sell,0.5953947368421053,0.6348684210526316,Global,8.7,2.856733186265143,0.02997004833918715,0.09699320652764598,39.0586599848619
Softtech Engineers Limited,SOFTTECH.NS,452.3500061035156,0.03988507150233467,HOLD,0.48409424453132704,Neutral,0.5562700964630225,0.5691318327974276,Global,6.8,1.9999999999999973,0.1271179554074311,0.03791310636693068,39.057840231010076
Kitex Garments Limited,KITEX.NS,123.87000274658203,-0.014166325170559269,SELL,0.41287908379783045,Sell,0.6072607260726073,0.6303630363036303,Global,7.0,9.055446994577169,,0.4077662147111254,39.04395418989152
Steelcast Limited,STEELCAS.NS,325.25,0.005254249022315083,HOLD,0.46564088952242244,Neutral,0.5534883720930233,0.5674418604651164,Global,6.6,2.0,0.1057495635880501,0.0544015757164511,39.04289090181295
Gala Precision Engineering Limited,GALAPREC.NS,1031.0,-0.00674373795761074,SELL,0.43646964012410105,Sell,0.5348837209302325,0.5581395348837209,Global,6.5,3.673653847754358,0.07272919174870207,0.22211445198836088,39.035459291719064
K.P.R. Mill Limited,KPRMILL.NS,1109.0999755859375,-0.016144834963067067,HOLD,0.45288068568725354,Neutral,0.5635179153094463,0.6058631921824105,Global,6.4,2.0,0.09392690372847956,0.020956845491134857,39.026227172508285
J.G.Chemicals Limited,JGCHEM.NS,592.0499877929688,-0.0049580037092962215,SELL,0.4423885812750801,Sell,0.5229357798165137,0.5504587155963303,Global,9.2,4.237167098779542,0.029025832824662867,0.14010643343858598,39.00915826857096
Tolins Tyres Limited,TOLINS.NS,89.4000015258789,-0.017150369110547348,SELL,0.4362541718410969,Sell,0.6235294117647059,0.6588235294117647,Global,6.3,6.196977430382492,0.07658960188140274,0.26543618928988355,39.001821784282974
Firstsource Solutions Limited,FSL.NS,247.60000610351562,-0.014919434688438371,HOLD,0.45512522690522433,Neutral,0.5863192182410424,0.5993485342019544,Global,6.6,2.0,0.08978877389650974,0.02859445233335589,38.99593146169926
Ndr Auto Components Limited,NDRAUTO.NS,692.8499755859375,-0.013385581223300136,SELL,0.44480164315044785,Sell,0.5964285714285714,0.6214285714285714,Global,6.8,5.052995360158575,0.07372690674995064,0.22805140897592202,38.97723081794276
NGL Fine-Chem Limited,NGLFINE.NS,2657.199951171875,-0.025131159418537385,SELL,0.4210579389117885,Sell,0.5661375661375662,0.5291005291005291,Global,8.4,1.999999999999998,0.2624280422200227,0.04103355375360129,38.972648271581335
Orbit Exports Limited,ORBTEXP.NS,237.0,0.0,SELL,0.3875570154188952,Sell,0.6286644951140065,0.5960912052117264,Global,7.4,2.021882045637385,0.055452756870549846,0.11580655119823446,38.96017542171451
Shemaroo Entertainment Limited,SHEMAROO.NS,120.56999969482422,-0.011640283579077315,HOLD,0.4724427746127901,Neutral,0.5787781350482315,0.585209003215434,Global,7.2,2.5047963165812845,0.04570682136669779,0.022642476269748135,38.95623836095821
Biocon Limited,BIOCON.NS,390.6499938964844,-0.002553300180222373,HOLD,0.45192762420670823,Neutral,0.5164473684210527,0.5230263157894737,Global,4.4,2.0,0.04145167820240947,0.03440866854062219,38.95417201182137
Mahindra Logistics Limited,MAHLOG.NS,397.20001220703125,-0.007248172587465684,SELL,0.4483218970628422,Sell,0.5728155339805825,0.5663430420711975,Global,4.9,1.9999999999999964,0.2095902320459475,0.04260062284516142,38.94651086910992
Triveni Engineering & Industries Limited,TRIVENI.NS,255.39999389648438,-0.03239256645247135,SELL,0.44604411953047607,Sell,0.5836065573770491,0.6163934426229508,Global,9.1,3.539117663277778,0.1657795619896829,0.22753769467221474,38.92881911683332
Gujarat Narmada Valley Fertilizers and Chemicals Limited,GNFC.NS,562.4000244140625,-0.014629830198751637,SELL,0.4293944986261542,Sell,0.6091205211726385,0.5863192182410424,Global,5.6,1.5899847010613128,0.20163464152140698,0.058832762911076975,38.92758629159907
Brainbees Solutions Limited,FIRSTCRY.NS,168.8300018310547,-0.014879233160843164,SELL,0.4291835177528431,Sell,0.6741573033707865,0.7078651685393258,Global,7.7,5.830073377857073,,0.3178937249710627,38.92584255430882
Reliance Industrial Infrastructure Limited,RIIL.NS,710.75,-0.0057354350226799244,SELL,0.3995545478170828,Sell,0.631578947368421,0.611842105263158,Global,5.8,2.0,0.04782294960082911,0.04833906721816206,38.92521669710772
Godrej Properties Limited,GODREJPROP.NS,1748.0,-0.06623931623931623,HOLD,0.5006490777396356,Neutral,0.5732899022801303,0.5602605863192183,Global,7.2,2.000000000000002,0.06820483588115178,0.04460746292882867,38.90775351945676
Skipper Limited,SKIPPER.NS,551.5499877929688,-0.053945132430585296,HOLD,0.48135880747693455,Neutral,0.6091205211726385,0.5960912052117264,Global,8.7,2.399247308557962,0.0606446801872631,0.05666499743242781,38.90573553471112
Shankara Building Products Limited,SHANKARA.NS,148.2899932861328,-0.0008086407453354871,HOLD,0.4540806519664025,Neutral,0.5874587458745875,0.6039603960396039,Global,5.4,2.000000000000008,0.14509647325199082,0.021646819469964607,38.884471734093786
Aarvi Encon Limited,AARVI.NS,141.85000610351562,-0.008804377761597149,SELL,0.42902685403629887,Sell,0.6217105263157895,0.6217105263157895,Global,5.7,2.465599146723441,0.041259209643381034,0.0021311000476842423,38.883830192235344
Kellton Tech Solutions Limited,KELLTONTEC.NS,13.770000457763672,0.019245020316580375,HOLD,0.45448765664604446,Neutral,0.6775244299674267,0.7068403908794788,Global,9.4,4.585270933271889,0.03533836543522928,0.17864916504673634,38.87400542466003
